,AR ID (string),Landfall Datetime,Max ERM,Max IVT,End Season Year,Month,AR ID (Number)
343,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00364.1000.nc,2014-12-18T22:00:00,2.441169261932373,1576.8278,2014,12.0,364.1
344,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00370.1000.nc,2014-12-20T07:00:00,2.441169261932373,2123.9946,2014,12.0,370.1
345,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00411.1000.nc,2015-01-15T18:00:00,1.5115461801301469,1455.5028,2014,1.0,411.1
346,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00417.1000.nc,2015-01-23T14:00:00,0.9991628740550668,1884.7937,2014,1.0,417.1
347,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00438.5000.nc,2015-02-02T11:00:00,2.5252742766742386,1637.2655,2014,2.0,438.5
348,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00450.2000.nc,2015-02-12T16:00:00,0.5514625889259593,1436.0667,2014,2.0,450.2
349,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00452.2000.nc,2015-02-08T10:00:00,1.4352856025210283,1114.226,2014,2.0,452.2
350,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00457.3000.nc,2015-02-26T12:00:00,1.2427983848805375,1604.3466,2014,2.0,457.3
351,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00493.2000.nc,2015-03-19T14:00:00,1.0000000417650199,950.31964,2014,3.0,493.2
352,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00546.6000.nc,2015-04-25T05:00:00,0.6943893463129971,1716.7556,2014,4.0,546.6
353,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00573.1000.nc,2015-04-13T10:00:00,0.4375249357068974,670.42834,2014,4.0,573.1
354,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00602.1000.nc,2015-05-11T08:00:00,1.455056123416461,1254.6837,2014,5.0,602.1
355,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2014060100_2015063023/lpt_system_mask_ar.lptid00686.1000.nc,2015-06-10T05:00:00,0.7273855462781389,351.6396,2014,6.0,686.1
356,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00023.1000.nc,2015-06-10T05:00:00,0.7273855462781389,351.6396,2015,6.0,23.1
357,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00181.1000.nc,2015-08-27T23:00:00,0.9395236063440339,1301.7247,2015,8.0,181.1
358,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00210.1000.nc,2015-09-13T16:00:00,1.0372921711966425,537.6102,2015,9.0,210.1
359,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00229.1000.nc,2015-09-24T11:00:00,0.3866460915985492,814.223,2015,9.0,229.1
360,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00236.1000.nc,2015-09-29T04:00:00,0.983285615456994,614.2647,2015,9.0,236.1
361,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00281.0300.nc,2015-10-30T06:00:00,1.1030280591851662,3663.346,2015,10.0,281.03
362,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00281.0400.nc,2015-10-27T23:00:00,0.5874659386224513,1825.4335,2015,10.0,281.04
363,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00281.1400.nc,2015-11-07T04:00:00,0.8985366877222326,613.265,2015,11.0,281.14
364,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00281.1600.nc,2015-11-12T17:00:00,1.8183586171325932,1143.7972,2015,11.0,281.16
365,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00281.1700.nc,2015-11-16T23:00:00,1.9020781488846301,1566.4436,2015,11.0,281.17
366,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00343.1000.nc,2015-12-01T19:00:00,2.7131646185029936,2109.7864,2015,11.0,343.1
367,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00395.3000.nc,2016-01-03T12:00:00,1.2990633090787298,1132.8453,2015,12.0,395.3
368,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00412.0200.nc,2016-01-09T00:00:00,1.397635525328632,1367.6388,2015,1.0,412.02
369,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00412.0400.nc,2016-01-12T10:00:00,1.397635525328632,1423.6903,2015,1.0,412.04
370,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00412.0500.nc,2016-01-09T03:00:00,1.397635525328632,498.52234,2015,1.0,412.05
371,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00412.0800.nc,2016-01-16T04:00:00,2.104063640455309,1651.5702,2015,1.0,412.08
372,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00412.1000.nc,2016-01-17T09:00:00,1.2340648889193604,1318.4164,2015,1.0,412.1
373,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00412.1100.nc,2016-01-19T10:00:00,1.2340648889193604,1923.7076,2015,1.0,412.11
374,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00412.1200.nc,2016-01-20T23:00:00,1.2340648889193604,1228.8483,2015,1.0,412.12
375,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00436.1000.nc,2016-01-27T15:00:00,1.4619416996926586,1673.5332,2015,1.0,436.1
376,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2015060100_2016063023/lpt_system_mask_ar.lptid00450.1000.nc,2016-02-03T18:00:00,0.5563166861736641,1491.239,2015,1.0,450.1
