,AR ID (string),Landfall Datetime,Max ERM,Max IVT,End Season Year,Month,AR ID (Number)
42,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00071.2000.nc,2001-08-21T06:00:00,0.7921507358551025,1019.0837,2001,8,71.2
43,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00071.2200.nc,2001-08-27T18:00:00,0.10639523714780807,1190.0664,2001,8,71.22
44,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00071.2300.nc,2001-08-27T21:00:00,0.4006645977497101,1218.7217,2001,8,71.23
45,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00071.2700.nc,2001-09-03T05:00:00,0.4108079969882965,956.2477,2001,9,71.27
46,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00215.1000.nc,2001-09-13T19:00:00,0.8022441267967224,1536.1504,2001,9,215.1
47,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00541.2000.nc,2002-02-27T16:00:00,0.34925371408462524,1275.5591,2001,2,541.2
48,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00551.1000.nc,2002-03-09T18:00:00,1.083451509475708,1154.8966,2001,3,551.1
49,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00566.1000.nc,2002-03-11T05:00:00,1.0209901332855225,1615.1396,2001,3,566.1
50,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00571.1000.nc,2002-03-06T16:00:00,0.6544443964958191,598.2894,2001,3,571.1
51,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00591.1000.nc,2002-04-01T00:00:00,0.3506372570991516,1483.3699,2001,3,591.1
52,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00591.4000.nc,2002-04-01T06:00:00,0.6255872845649719,853.16156,2001,4,591.4
53,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2001060100_2002063023/lpt_system_mask_ar.lptid00699.3000.nc,2002-05-29T09:00:00,0.843060314655304,436.15863,2001,5,699.3
54,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00003.1000.nc,2005-06-08T06:00:00,1.0349857807159424,2584.062,2005,6,3.1
55,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00027.1000.nc,2005-06-16T09:00:00,1.4853349924087524,2107.8103,2005,6,27.1
56,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00027.2000.nc,2005-06-16T16:00:00,1.4853349924087524,659.67053,2005,6,27.2
57,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00071.1000.nc,2005-07-05T17:00:00,0.6044238805770874,1820.63,2005,7,71.1
58,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00088.2000.nc,2005-07-15T12:00:00,0.6121651530265808,1710.9474,2005,7,88.2
59,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00207.1800.nc,2005-10-25T18:00:00,0.9272729158401489,1223.3768,2005,10,207.18
60,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00207.2000.nc,2005-10-27T19:00:00,1.4239120483398438,1318.2042,2005,10,207.2
61,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00207.2100.nc,2005-11-03T11:00:00,2.144010305404663,1602.5054,2005,11,207.21
62,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00601.1000.nc,2006-03-24T22:00:00,1.5046051740646362,723.16864,2005,3,601.1
63,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00628.1000.nc,2006-04-03T00:00:00,2.1127851009368896,700.9086,2005,4,628.1
64,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00636.1000.nc,2006-04-07T22:00:00,1.2916845083236694,585.2057,2005,4,636.1
65,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2005060100_2006063023/lpt_system_mask_ar.lptid00701.6000.nc,2006-05-31T17:00:00,1.1486462354660034,1391.6075,2005,6,701.6
66,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2007060100_2008063023/lpt_system_mask_ar.lptid00105.5000.nc,2007-08-12T04:00:00,0.248475581407547,667.78296,2007,8,105.5
67,/home/orca/bkerns/projects/mjo_lpt_and_ar/tracking/lpt-python-public/ar.testing7.merge_split/data/ar/g0_0h/thresh1/systems/2007060100_2008063023/lpt_system_mask_ar.lptid00152.1000.nc,2007-08-19T07:00:00,0.48808497190475464,1923.0538,2007,8,152.1
