,AR ID,Date,Landfall?
40,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2009050100_2010043023/lpt_system_mask_AR.lptid00251.2000.nc,2010-04-02T10:00:00,True
41,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2010050100_2011043023/lpt_system_mask_AR.lptid00107.1000.nc,2010-10-09T03:00:00,True
42,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2010050100_2011043023/lpt_system_mask_AR.lptid00138.1000.nc,2010-11-06T18:00:00,True
43,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2010050100_2011043023/lpt_system_mask_AR.lptid00144.1000.nc,2010-11-13T14:00:00,True
44,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2010050100_2011043023/lpt_system_mask_AR.lptid00259.1000.nc,2011-03-29T08:00:00,True
45,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2010050100_2011043023/lpt_system_mask_AR.lptid00279.1000.nc,2011-04-25T05:00:00,True
46,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2011050100_2012043023/lpt_system_mask_AR.lptid00242.1000.nc,2012-03-12T23:00:00,True
47,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2011050100_2012043023/lpt_system_mask_AR.lptid00246.1000.nc,2012-03-19T23:00:00,True
48,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2012050100_2013043023/lpt_system_mask_AR.lptid00002.0400.nc,2012-05-20T08:00:00,True
49,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2013050100_2014043023/lpt_system_mask_AR.lptid00254.1000.nc,2014-04-16T15:00:00,True
50,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2013050100_2014043023/lpt_system_mask_AR.lptid00254.2000.nc,2014-04-16T15:00:00,True
51,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2014050100_2015043023/lpt_system_mask_AR.lptid00174.1000.nc,2014-12-08T12:00:00,True
52,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2014050100_2015043023/lpt_system_mask_AR.lptid00177.2000.nc,2014-12-20T02:00:00,True
53,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2014050100_2015043023/lpt_system_mask_AR.lptid00193.1000.nc,2015-01-15T15:00:00,True
54,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2015050100_2016043023/lpt_system_mask_AR.lptid00107.1200.nc,2015-10-09T15:00:00,True
55,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2015050100_2016043023/lpt_system_mask_AR.lptid00177.1000.nc,2015-12-20T15:00:00,True
56,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2017050100_2018043023/lpt_system_mask_AR.lptid00187.1000.nc,2018-01-10T09:00:00,True
57,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2017050100_2018043023/lpt_system_mask_AR.lptid00187.2000.nc,2018-01-10T09:00:00,True
58,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2017050100_2018043023/lpt_system_mask_AR.lptid00187.3000.nc,2018-01-11T18:00:00,True
59,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2018050100_2019043023/lpt_system_mask_AR.lptid00188.1000.nc,2019-01-06T18:00:00,True
60,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2019050100_2020043023/lpt_system_mask_AR.lptid00296.2000.nc,2020-04-27T05:00:00,True
61,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2019050100_2020043023/lpt_system_mask_AR.lptid00296.4000.nc,2020-04-27T05:00:00,True
62,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2020050100_2021043023/lpt_system_mask_AR.lptid00096.1000.nc,2020-09-23T12:00:00,True
63,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2020050100_2021043023/lpt_system_mask_AR.lptid00096.5000.nc,2020-09-25T14:00:00,True
64,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2021050100_2022043023/lpt_system_mask_AR.lptid00235.1000.nc,2022-02-26T20:00:00,True
