,AR ID,Date,Max ERM
0,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2000050100_2001043023/lpt_system_mask_AR.lptid00185.1000.nc,2001-01-02T11:00:00,1.6310995
1,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2000050100_2001043023/lpt_system_mask_AR.lptid00185.2000.nc,2001-01-03T15:00:00,1.6310995
2,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2000050100_2001043023/lpt_system_mask_AR.lptid00191.1000.nc,2001-01-17T23:00:00,0.9201254
3,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2000050100_2001043023/lpt_system_mask_AR.lptid00191.2000.nc,2001-01-17T23:00:00,0.9201254
4,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2000050100_2001043023/lpt_system_mask_AR.lptid00195.2000.nc,2001-02-02T03:00:00,0.6859088
5,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2000050100_2001043023/lpt_system_mask_AR.lptid00224.1000.nc,2001-03-01T18:00:00,1.2921269
6,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2000050100_2001043023/lpt_system_mask_AR.lptid00229.1000.nc,2001-03-18T08:00:00,0.580691
7,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2000050100_2001043023/lpt_system_mask_AR.lptid00256.1000.nc,2001-04-22T21:00:00,0.9087536
8,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2000050100_2001043023/lpt_system_mask_AR.lptid00256.2000.nc,2001-04-22T21:00:00,0.9087536
9,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2000050100_2001043023/lpt_system_mask_AR.lptid00265.1000.nc,2001-04-24T09:00:00,1.1416324
10,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2000050100_2001043023/lpt_system_mask_AR.lptid00270.1000.nc,2001-04-30T07:00:00,0.68596095
